run,sample_id,pollutant,feature_name,feature_value_raw,feature_value_norm,shap_value,abs_shap,shap_rank_abs,shap_sign,source_category
1,568,no2,Stability_3yr,0.5993156934306569,0.5993156934306569,0.21001651818562075,0.21001651818562075,5,positive,meteorological_condition
1,568,no2,Temp_3yr,14.8,0.7915547525608334,0.20792356609941662,0.20792356609941662,6,positive,meteorological_condition
1,568,no2,num_industrial_landuse_1km,0.0,-0.4694542199910783,-0.13242654261831519,0.13242654261831519,7,negative,industrial
1,568,no2,Altitude,25.0,-0.8384887029345154,0.12923564940869237,0.12923564940869237,8,positive,geographic_context
1,568,no2,urban,0.0,-1.031631389055225,-0.09790449211382769,0.09790449211382769,9,negative,urban_anthropogenic
1,568,no2,Longitude,11.90222,0.30100989993618077,0.08250234084973372,0.08250234084973372,10,positive,geographic_context
1,568,no2,Wind_3yr,1.639051094890511,-0.8815032222599826,0.07731378186234829,0.07731378186234829,11,positive,meteorological_condition
1,568,no2,traffic,0.0,-0.3281059132780248,-0.05511485425154198,0.05511485425154198,12,negative,traffic
1,568,no2,num_roads_500m,39.0,-0.8668498910917779,0.04557583463697647,0.04557583463697647,13,positive,traffic
1,568,no2,num_buildings_500m,234.0,-0.5639622723588927,-0.03881972805194572,0.03881972805194572,14,negative,urban_anthropogenic
1,568,no2,Precip_3yr,2.4117974452554742,0.4483430432833675,0.036156273008911055,0.036156273008911055,15,positive,meteorological_condition
1,568,no2,num_buildings_1km,691.0,-0.629242327104504,-0.02857453510281863,0.02857453510281863,16,negative,urban_anthropogenic
1,568,no2,ship_density_10km,0.0,-0.3187453966742202,-0.022942766939185906,0.022942766939185906,17,negative,port_shipping
1,568,no2,RH_3yr,72.77220802919707,-0.5747420657416976,0.019178593419033142,0.019178593419033142,18,positive,meteorological_condition
1,568,no2,ship_density_5km,0.0,-0.332199815255663,-0.005183825874672167,0.005183825874672167,19,negative,port_shipping
1,568,no2,num_industrial_landuse_500m,0.0,-0.5307933537897446,-0.00503902006787823,0.00503902006787823,20,negative,industrial
1,568,no2,ship_density_1km,0.0,-0.14022768049856174,-0.0044831436758078535,0.0044831436758078535,21,negative,port_shipping
1,568,no2,num_factory_1km,0.0,-0.1735841355973231,-0.0037680109350820344,0.0037680109350820344,22,negative,industrial
1,568,no2,num_factory_500m,0.0,-0.13406790694875997,-2.5315273115803835e-05,2.5315273115803835e-05,23,negative,industrial
1,644,no2,PopulationDensity,823.7,0.3061106585057623,0.5727423669294908,0.5727423669294908,1,positive,urban_anthropogenic
1,644,no2,num_roads_1km,958.0,0.7237466341308629,0.2804312728361132,0.2804312728361132,2,positive,traffic
1,644,no2,num_buildings_1km,3691.0,0.6573919707323483,0.14790423809820094,0.14790423809820094,3,positive,urban_anthropogenic
1,644,no2,rural,0.0,-0.5536674263920707,0.11034655099135357,0.11034655099135357,4,positive,geographic_context
1,644,no2,Stability_3yr,0.3960857664233577,0.3960857664233577,0.09784238216851457,0.09784238216851457,5,positive,meteorological_condition
1,644,no2,traffic,0.0,-0.3281059132780248,-0.079673265879006,0.079673265879006,6,negative,traffic
1,644,no2,Precip_3yr,2.214096715328467,0.15165135766899523,0.07553099785998761,0.07553099785998761,7,positive,meteorological_condition
1,644,no2,Altitude,41.0,-0.7789922029655418,0.07462600981292129,0.07462600981292129,8,positive,geographic_context
1,644,no2,Latitude,41.94765,-0.8115864742191612,-0.06160720675255923,0.06160720675255923,9,negative,geographic_context
1,644,no2,urban,1.0,0.9693384774922439,0.05730185550548501,0.05730185550548501,10,positive,urban_anthropogenic
1,644,no2,Temp_3yr,16.428439781021897,1.3307762560354193,0.031159611637453878,0.031159611637453878,11,positive,meteorological_condition
1,644,no2,RH_3yr,70.01453467153284,-1.0771529586694308,0.030935261525087684,0.030935261525087684,12,positive,meteorological_condition
1,644,no2,Longitude,12.53367,0.3679781731026396,0.03074040348000969,0.03074040348000969,13,positive,geographic_context
1,644,no2,num_roads_500m,275.0,0.7040817759442652,-0.02256461598943651,0.02256461598943651,14,negative,traffic
1,644,no2,num_buildings_500m,887.0,0.33867733329827393,0.022085857285549994,0.022085857285549994,15,positive,urban_anthropogenic
1,644,no2,num_industrial_landuse_1km,1.0,-0.3501889407225115,0.01956925169200113,0.01956925169200113,16,positive,industrial
1,644,no2,ship_density_10km,0.0,-0.3187453966742202,-0.018261708866641035,0.018261708866641035,17,negative,port_shipping
1,644,no2,num_industrial_landuse_500m,1.0,-0.0690662422038175,-0.016686647455684347,0.016686647455684347,18,negative,industrial
1,644,no2,ship_density_5km,0.0,-0.332199815255663,-0.006762734259094761,0.006762734259094761,19,negative,port_shipping
1,644,no2,ship_density_1km,0.0,-0.14022768049856174,-0.004989949574684491,0.004989949574684491,20,negative,port_shipping
1,644,no2,Wind_3yr,2.288567518248175,-0.18359498282092926,0.0032694751308774274,0.0032694751308774274,21,positive,meteorological_condition
1,644,no2,num_factory_1km,0.0,-0.1735841355973231,-0.002130823505684247,0.002130823505684247,22,negative,industrial
1,644,no2,num_factory_500m,0.0,-0.13406790694875997,7.03213296107648e-05,7.03213296107648e-05,23,positive,industrial
1,698,no2,traffic,1.0,3.047796335059152,0.33348393370895374,0.33348393370895374,1,positive,traffic
1,698,no2,num_roads_500m,366.0,1.30982237636918,-0.21861385389282212,0.21861385389282212,2,negative,traffic
1,698,no2,Stability_3yr,0.467463503649635,0.467463503649635,0.18028373780711404,0.18028373780711404,3,positive,meteorological_condition
1,698,no2,PopulationDensity,118.3,-0.3391625347129194,-0.17386796214789374,0.17386796214789374,4,negative,urban_anthropogenic
1,698,no2,rural,0.0,-0.5536674263920707,0.12151966141026997,0.12151966141026997,5,positive,geographic_context
1,698,no2,num_roads_1km,727.0,0.26277465200644123,0.11576934333243634,0.11576934333243634,6,positive,traffic
1,698,no2,Wind_3yr,0.6622171532846715,-1.931115567527862,0.11446802763821909,0.11446802763821909,7,positive,meteorological_condition
1,698,no2,urban,1.0,0.9693384774922439,0.10011105762917138,0.10011105762917138,8,positive,urban_anthropogenic
1,698,no2,Latitude,46.13111,0.057194771551450016,0.06402255274868522,0.06402255274868522,9,positive,geographic_context
1,698,no2,num_buildings_500m,551.0,-0.12577428615166175,0.04597309591476243,0.04597309591476243,10,positive,urban_anthropogenic
1,698,no2,Temp_3yr,10.46940693430657,-0.6424245268905998,-0.03937569704249788,0.03937569704249788,11,negative,meteorological_condition
1,698,no2,Altitude,241.0,-0.035285953353371896,-0.02232727719432562,0.02232727719432562,12,negative,geographic_context
1,698,no2,RH_3yr,80.5488503649635,0.8420572839830782,-0.018990575785696847,0.018990575785696847,13,negative,meteorological_condition
1,698,no2,num_industrial_landuse_500m,1.0,-0.0690662422038175,-0.01780180997046488,0.01780180997046488,14,negative,industrial
1,698,no2,num_buildings_1km,914.0,-0.533602510965298,0.017182370854849444,0.017182370854849444,15,positive,urban_anthropogenic
1,698,no2,ship_density_10km,0.0,-0.3187453966742202,-0.009791506879313513,0.009791506879313513,16,negative,port_shipping
1,698,no2,num_industrial_landuse_1km,1.0,-0.3501889407225115,0.009185923552845874,0.009185923552845874,17,positive,industrial
1,698,no2,Precip_3yr,2.846906934306569,1.1013166958391272,0.00861239329142751,0.00861239329142751,18,positive,meteorological_condition
1,698,no2,ship_density_5km,0.0,-0.332199815255663,-0.0066285896002604055,0.0066285896002604055,19,negative,port_shipping
1,698,no2,num_factory_1km,2.0,0.1372388509175301,0.004147043525415534,0.004147043525415534,20,positive,industrial
1,698,no2,ship_density_1km,0.0,-0.14022768049856174,-0.003688990483204188,0.003688990483204188,21,negative,port_shipping
1,698,no2,Longitude,14.99612,0.6291326972276633,-0.0033373143137249866,0.0033373143137249866,22,negative,geographic_context
1,698,no2,num_factory_500m,1.0,0.33930322830999843,-0.0002611790066767555,0.0002611790066767555,23,negative,industrial
1,728,no2,PopulationDensity,415.6,-0.06720375906234656,0.3479533284369441,0.3479533284369441,1,positive,urban_anthropogenic
1,728,no2,rural,1.0,1.8061384006576289,-0.2890813163992122,0.2890813163992122,2,negative,geographic_context
1,728,no2,num_industrial_landuse_1km,4.0,0.00760689708318876,0.09672956517168926,0.09672956517168926,3,positive,industrial
1,728,no2,Altitude,109.0,-0.526132078097404,0.09590998072187211,0.09590998072187211,4,positive,geographic_context
1,728,no2,ship_density_10km,330.99667783007123,0.5678865698633802,0.08605885878224966,0.08605885878224966,5,positive,port_shipping
1,728,no2,num_roads_1km,260.0,-0.6691470607732338,-0.0794693590792395,0.0794693590792395,6,negative,traffic
1,728,no2,urban,0.0,-1.031631389055225,-0.07568659330487723,0.07568659330487723,7,negative,urban_anthropogenic
1,728,no2,Latitude,49.07655,0.6688757802243164,0.06972881680900114,0.06972881680900114,8,positive,geographic_context
1,728,no2,Longitude,8.40666,-0.06971084905383645,0.0680618508535819,0.0680618508535819,9,positive,geographic_context
1,728,no2,num_roads_500m,4.0,-1.0998270451013605,0.06500534563767972,0.06500534563767972,10,positive,traffic
1,728,no2,num_buildings_1km,2512.0,0.15174469168246535,0.05817122788168959,0.05817122788168959,11,positive,urban_anthropogenic
1,728,no2,num_buildings_500m,74.0,-0.7851297101921955,0.051145372742082806,0.051145372742082806,12,positive,urban_anthropogenic
1,728,no2,traffic,0.0,-0.3281059132780248,-0.04947625051480636,0.04947625051480636,13,negative,traffic
1,728,no2,Stability_3yr,0.3172901459854015,0.3172901459854015,0.049179111169206986,0.049179111169206986,14,positive,meteorological_condition
1,728,no2,Temp_3yr,11.659999999999998,-0.2481861949660649,0.04637505723658627,0.04637505723658627,15,positive,meteorological_condition
1,728,no2,RH_3yr,76.1694799270073,0.04419505491236892,-0.030848279442669595,0.030848279442669595,16,negative,meteorological_condition
1,728,no2,num_industrial_landuse_500m,2.0,0.3926608693821096,0.029831266287162213,0.029831266287162213,17,positive,industrial
1,728,no2,ship_density_5km,683.9926332605904,1.1328766332037776,0.0233083193450619,0.0233083193450619,18,positive,port_shipping
1,728,no2,Precip_3yr,2.03771897810219,-0.11304067549564556,0.014865161230215248,0.014865161230215248,19,positive,meteorological_condition
1,728,no2,ship_density_1km,0.0,-0.14022768049856174,-0.005690682360710575,0.005690682360710575,20,negative,port_shipping
1,728,no2,Wind_3yr,2.397226277372263,-0.06684067060831038,-0.005381540455103715,0.005381540455103715,21,negative,meteorological_condition
1,728,no2,num_factory_1km,0.0,-0.1735841355973231,-0.003973495988283086,0.003973495988283086,22,negative,industrial
1,728,no2,num_factory_500m,0.0,-0.13406790694875997,-7.00402284505662e-05,7.00402284505662e-05,23,negative,industrial
1,800,no2,rural,1.0,1.8061384006576289,-0.2648827852328522,0.2648827852328522,1,negative,geographic_context
1,800,no2,Latitude,44.87306,-0.20406510573713788,0.22150595056250516,0.22150595056250516,2,positive,geographic_context
1,800,no2,Stability_3yr,0.4422627737226278,0.4422627737226278,0.20803228011914682,0.20803228011914682,3,positive,meteorological_condition
1,800,no2,Temp_3yr,15.289479927007296,0.9536351102366173,0.20508783039249973,0.20508783039249973,4,positive,meteorological_condition
1,800,no2,num_roads_1km,54.0,-1.0802303002434974,-0.1891882374148531,0.1891882374148531,5,negative,traffic
1,800,no2,Altitude,22.0,-0.849644296678698,0.1646291978444435,0.1646291978444435,6,positive,geographic_context
1,800,no2,num_industrial_landuse_1km,0.0,-0.4694542199910783,-0.14607661964941618,0.14607661964941618,7,negative,industrial
1,800,no2,Longitude,10.66389,0.16967911886052825,0.11214201425817394,0.11214201425817394,8,positive,geographic_context
1,800,no2,urban,0.0,-1.031631389055225,-0.08605823757026006,0.08605823757026006,9,negative,urban_anthropogenic
1,800,no2,Wind_3yr,1.7247080291970802,-0.7894644714788874,0.06392533314993647,0.06392533314993647,10,positive,meteorological_condition
1,800,no2,num_roads_500m,12.0,-1.0465751241848844,0.05800776263077117,0.05800776263077117,11,positive,traffic
1,800,no2,num_buildings_1km,315.0,-0.7905004924333895,-0.057855899415211284,0.057855899415211284,12,negative,urban_anthropogenic
1,800,no2,traffic,0.0,-0.3281059132780248,-0.05060554214957486,0.05060554214957486,13,negative,traffic
1,800,no2,num_buildings_500m,81.0,-0.7754536347869884,0.029880357921499894,0.029880357921499894,14,positive,urban_anthropogenic
1,800,no2,Precip_3yr,2.065200729927007,-0.07179850468751903,0.029494672716295803,0.029494672716295803,15,positive,meteorological_condition
1,800,no2,ship_density_10km,0.0,-0.3187453966742202,-0.021592768949992236,0.021592768949992236,16,negative,port_shipping
1,800,no2,RH_3yr,72.12679744525548,-0.6923271694603481,0.017247689566330406,0.017247689566330406,17,positive,meteorological_condition
1,800,no2,PopulationDensity,233.2,-0.23405636813959005,0.010710738618457097,0.010710738618457097,18,positive,urban_anthropogenic
1,800,no2,ship_density_5km,0.0,-0.332199815255663,-0.005440110126187306,0.005440110126187306,19,negative,port_shipping
1,800,no2,num_industrial_landuse_500m,0.0,-0.5307933537897446,-0.004905437188067188,0.004905437188067188,20,negative,industrial
1,800,no2,ship_density_1km,0.0,-0.14022768049856174,-0.004553942071209602,0.004553942071209602,21,negative,port_shipping
1,800,no2,num_factory_1km,0.0,-0.1735841355973231,-0.0026214048595214643,0.0026214048595214643,22,negative,industrial
1,800,no2,num_factory_500m,0.0,-0.13406790694875997,-4.0938799690816916e-05,4.0938799690816916e-05,23,negative,industrial
1,807,no2,Stability_3yr,0.7248905109489051,0.7248905109489051,0.2905956910000532,0.2905956910000532,1,positive,meteorological_condition
1,807,no2,Latitude,46.0255,0.03526268964655953,0.12946192644543222,0.12946192644543222,2,positive,geographic_context
1,807,no2,Altitude,305.0,0.2027000465225225,-0.11128180329110327,0.11128180329110327,3,negative,geographic_context
1,807,no2,Longitude,8.96729,-0.01025337342581882,0.1046369834179943,0.1046369834179943,4,positive,geographic_context
1,807,no2,urban,0.0,-1.031631389055225,-0.10283671074406542,0.10283671074406542,5,negative,urban_anthropogenic
1,807,no2,rural,0.0,-0.5536674263920707,0.0989591115849416,0.0989591115849416,6,positive,geographic_context
1,807,no2,PopulationDensity,129.4,-0.3290086752789424,-0.09072155327727671,0.09072155327727671,7,negative,urban_anthropogenic
1,807,no2,num_buildings_1km,2544.0,0.16546879085939178,0.07381588358111932,0.07381588358111932,8,positive,urban_anthropogenic
1,807,no2,Wind_3yr,1.2643886861313869,-1.2840796201428244,0.07252767225625181,0.07252767225625181,9,positive,meteorological_condition
1,807,no2,traffic,0.0,-0.3281059132780248,-0.06920815207371574,0.06920815207371574,10,negative,traffic
1,807,no2,num_roads_1km,583.0,-0.02458450568150999,0.06491769301895547,0.06491769301895547,11,positive,traffic
1,807,no2,num_buildings_500m,499.0,-0.19765370344748512,0.0489760055271739,0.0489760055271739,12,positive,urban_anthropogenic
1,807,no2,Temp_3yr,10.64493613138686,-0.5843019492820338,-0.03972818344827206,0.03972818344827206,13,negative,meteorological_condition
1,807,no2,num_industrial_landuse_500m,2.0,0.3926608693821096,0.038427600708507106,0.038427600708507106,14,positive,industrial
1,807,no2,num_industrial_landuse_1km,2.0,-0.23092366145394475,0.02349614153921903,0.02349614153921903,15,positive,industrial
1,807,no2,RH_3yr,73.53619525547445,-0.43555389703686176,0.019509290925120153,0.019509290925120153,16,positive,meteorological_condition
1,807,no2,ship_density_10km,0.0,-0.3187453966742202,-0.013294221087054622,0.013294221087054622,17,negative,port_shipping
1,807,no2,ship_density_5km,0.0,-0.332199815255663,-0.00703237049784429,0.00703237049784429,18,negative,port_shipping
1,807,no2,Precip_3yr,3.528558394160584,2.1242786277462793,-0.004737690283681609,0.004737690283681609,19,negative,meteorological_condition
1,807,no2,ship_density_1km,0.0,-0.14022768049856174,-0.0035836651778038404,0.0035836651778038404,20,negative,port_shipping
1,807,no2,num_factory_1km,0.0,-0.1735841355973231,-0.0031890183306075154,0.0031890183306075154,21,negative,industrial
1,807,no2,num_roads_500m,185.0,0.1049976656339098,0.002005982841697858,0.002005982841697858,22,positive,traffic
1,807,no2,num_factory_500m,0.0,-0.13406790694875997,-0.0001024259064837168,0.0001024259064837168,23,negative,industrial
1,817,no2,traffic,1.0,3.047796335059152,0.521859517714932,0.521859517714932,1,positive,traffic
